# LSST Y10 lens curves; original Fisher._makeLensPZ convention
# Reference: https://arxiv.org/abs/2507.01374 Figure 3
# Source: fisherA2Z/data/nzdist.txt, dneff column
# Original 40-point parent integration; dense Gaussian evaluation and normalization
# Raw n_i(z), NOT unit-integral PDFs and NOT galaxies/arcmin^2/z
# Z_MID	BIN1	BIN2	BIN3	BIN4	BIN5	BIN6	BIN7	BIN8	BIN9	BIN10
2.786000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.472231411169e-264	5.638367650496e-214	3.372742087231e-173	6.434389710325e-140
2.787000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.318425750163e-264	3.296823223801e-214	2.131035132830e-173	4.341809575683e-140
2.788000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.028800874006e-265	1.927130069041e-214	1.346118407036e-173	2.929070275789e-140
2.789000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.745983067468e-265	1.126158428329e-214	8.500825312908e-174	1.975533595919e-140
2.790000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.995764929451e-265	6.579017657927e-215	5.366907327962e-174	1.332093337944e-140
2.791000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.062947880362e-265	3.842339269233e-215	3.387445185816e-174	8.980086117609e-141
2.792000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.659441309590e-266	2.243383201266e-215	2.137497582016e-174	6.052321019420e-141
2.793000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.012271809788e-266	1.309436113751e-215	1.348416827037e-174	4.078110766373e-141
2.794000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.602779434246e-266	7.640789973400e-216	8.504090445472e-175	2.747208923088e-141
2.795000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.525353025880e-267	4.457232686349e-216	5.361875838893e-175	1.850205501024e-141
2.796000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.533253326816e-267	2.599354113229e-216	3.379798519458e-175	1.245787175652e-141
2.797000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.409720170410e-267	1.515439790190e-216	2.129855036647e-175	8.386164023019e-142
2.798000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.280507845319e-267	8.832527963068e-217	1.341820599286e-175	5.643888918923e-142
2.799000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.802317220979e-268	5.146410835406e-217	8.451310149504e-176	3.797424702755e-142
2.800000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.612355846217e-268	2.997760834546e-217	5.321558009290e-176	2.554438748616e-142
2.801000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.917711074302e-268	1.745671841525e-217	3.349953178658e-176	1.717898198486e-142
2.802000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.017735289825e-268	1.016251802074e-217	2.108258447164e-176	1.155034519015e-142
2.803000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.399399951504e-269	5.914433425681e-218	1.326459934552e-176	7.764046209760e-143
2.804000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.863618566002e-269	3.441106098932e-218	8.343525546463e-177	5.217673124324e-143
2.805000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.518251949224e-269	2.001502218640e-218	5.246748402075e-177	3.505590901799e-143
2.806000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.046954246526e-270	1.163823668588e-218	3.298496696460e-177	2.354730486889e-143
2.807000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.263617375390e-270	6.765367476296e-219	2.073132421713e-177	1.581309167977e-143
2.808000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.258311892328e-270	3.931594276559e-219	1.302636399299e-177	1.061666171976e-143
2.809000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.195772678928e-270	2.284120932617e-219	8.182849258340e-178	7.126147033432e-144
2.810000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.329542758447e-271	1.326607934100e-219	5.138910663920e-178	4.782083848764e-144
2.811000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.349307765582e-271	7.702632605079e-220	3.226433813858e-178	3.208301712910e-144
2.812000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.771726909842e-271	4.471043278790e-220	2.025161343070e-178	2.151933409291e-144
2.813000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.369092211553e-272	2.594487966102e-220	1.270813069939e-178	1.443038976913e-144
2.814000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.952873682492e-272	1.505107584925e-220	7.972396546110e-179	9.674374692402e-145
2.815000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.617435553345e-272	8.728839837685e-221	5.000129904003e-179	6.484303805922e-145
2.816000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.382782101048e-272	5.060793329563e-221	3.135153854985e-179	4.345096375461e-145
2.817000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.302818517998e-273	2.933281723243e-221	1.965267194804e-179	2.910925438814e-145
2.818000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.855549415256e-273	1.699659973886e-221	1.231599564958e-179	1.949657648437e-145
2.819000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.034890508142e-273	9.845627821504e-222	7.716184874921e-180	1.305513126024e-145
2.820000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.073630461631e-273	5.701614881135e-222	4.833045656692e-180	8.739764616778e-146
2.821000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.662752895650e-274	3.300847350256e-222	3.026386191899e-180	5.849433906826e-146
2.822000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.985790991264e-274	1.910407870487e-222	1.894580100219e-180	3.914024581035e-146
2.823000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.573802397672e-274	1.105350096609e-222	1.185732630700e-180	2.618357047086e-146
2.824000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.292777413327e-275	6.393618299294e-223	7.419006428717e-181	1.751175996441e-146
2.825000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.368263435831e-275	3.697146447135e-223	4.640768438496e-181	1.170917594744e-146
2.826000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.300258482406e-275	2.137271521555e-223	2.902145792784e-181	7.827417101580e-147
2.827000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.210886583029e-275	1.235167457759e-223	1.814402888786e-181	5.231259092623e-147
2.828000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.372198559730e-276	7.136168233971e-224	1.134053144192e-181	3.495341329368e-147
2.829000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.352232558300e-276	4.121709844819e-224	7.086279223071e-182	2.334901492027e-147
2.830000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.762941845094e-276	2.379922681724e-224	4.426783582161e-182	1.559348338167e-147
2.831000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.268316149353e-277	1.373793247248e-224	2.764671246961e-182	1.041150062243e-147
2.832000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.871051255382e-277	7.927805804966e-225	1.726171240722e-182	6.949909120396e-148
2.833000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.559196105186e-277	4.573595229757e-225	1.077480534765e-182	4.638104510747e-148
2.834000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.344136701332e-277	2.637761626142e-225	6.723883270021e-183	3.094550281898e-148
2.835000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.057360782083e-278	1.520850281023e-225	4.194846494932e-183	2.064192356781e-148
2.836000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.704249292951e-278	8.766181849737e-226	2.616357924790e-183	1.376570302612e-148
2.837000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.943645693069e-278	5.051351448605e-226	1.631411109291e-183	9.177877042829e-149
2.838000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.019513546507e-278	2.909898177570e-226	1.016985708670e-183	6.117608529223e-149
2.839000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.345987117341e-279	1.675795794423e-226	6.337988695354e-184	4.076774959769e-149
2.840000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.802346426084e-279	9.648004483849e-227	3.948873723104e-184	2.716110306583e-149
2.841000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.468502676428e-279	5.552991310577e-227	2.459689049226e-184	1.809146251958e-149
2.842000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.692839467296e-280	3.195137761485e-227	1.531695176628e-184	1.204746181913e-149
2.843000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.028632053797e-280	1.837914392871e-227	9.535635845088e-185	8.020714338123e-150
2.844000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.109053248335e-280	1.056900410107e-227	5.934882783844e-185	5.338584828731e-150
2.845000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.103764679027e-280	6.075974616677e-228	3.692834205743e-185	3.552506289154e-150
2.846000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.774633775262e-281	3.491973442470e-228	2.297167427221e-185	2.363410559153e-150
2.847000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.020170128285e-281	2.006314491932e-228	1.428600062630e-185	1.571951332383e-150
2.848000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.579055430558e-281	1.152391868042e-228	8.882063131938e-186	1.045284786028e-150
2.849000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.253199632213e-282	6.617202979432e-229	5.520802642296e-186	6.949055353281e-151
2.850000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.312273836436e-282	3.798584790970e-229	3.430644876952e-186	4.618623079478e-151
2.851000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.252419712590e-282	2.179928705673e-229	2.131250421325e-186	3.068985809282e-151
2.852000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.176119130887e-282	1.250650186816e-229	1.323665884155e-186	2.038791657030e-151
2.853000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.139207548613e-283	7.173027752780e-230	8.218781688362e-187	1.354086548220e-151
2.854000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.203556029664e-283	4.112844281473e-230	5.101779557880e-187	8.991157560900e-152
2.855000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.671134246006e-283	2.357518553008e-230	3.166074351960e-187	5.968708941245e-152
2.856000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.714638188448e-284	1.350955576750e-230	1.964290451474e-187	3.961327994635e-152
2.857000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.543038208861e-284	7.739272072237e-231	1.218359564714e-187	2.628432408311e-152
2.858000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.367567799684e-284	4.432331733371e-231	7.554929643340e-188	1.743606310545e-152
2.859000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.233438404844e-284	2.537683739439e-231	4.683500242492e-188	1.156366920410e-152
2.860000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.423792668605e-285	1.452498970701e-231	2.902657843177e-188	7.667230073128e-153
2.861000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.344448947370e-285	8.311267617117e-232	1.798482927532e-188	5.082494764767e-153
2.862000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.740670756212e-285	4.754357078509e-232	1.114043038753e-188	3.368301766205e-153
2.863000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.056652452074e-286	2.718876139057e-232	6.898946777337e-189	2.231724877555e-153
2.864000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.710616812477e-286	1.554390548837e-232	4.271189060193e-189	1.478311396039e-153
2.865000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.449327509129e-286	8.883906259936e-233	2.643625741706e-189	9.790092688798e-154
2.866000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.273136441790e-286	5.075991481299e-233	1.635823053096e-189	6.481914391097e-154
2.867000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.615490427158e-287	2.899418452907e-233	1.011947197713e-189	4.290573901417e-154
2.868000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.436435113512e-287	1.655670875888e-233	6.258417844622e-190	2.839377203169e-154
2.869000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.784486461567e-287	9.451706277778e-234	3.869514109934e-190	1.878565767778e-154
2.870000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.263548370875e-288	5.394106556860e-234	2.391847516471e-190	1.242582765438e-154
2.871000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.807291934118e-288	3.077527359863e-234	1.478072441421e-190	8.217124285088e-155
2.872000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.493920620562e-288	1.755324524392e-234	9.131521072094e-191	5.432628335013e-155
2.873000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.293372916570e-288	1.000889228397e-234	5.639955887992e-191	3.590837414900e-155
2.874000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.705387888004e-289	5.705421140317e-235	3.482518758778e-191	2.372887220983e-155
2.875000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.475226021915e-289	3.251340811089e-235	2.149791776678e-191	1.567667886051e-155
2.876000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.800533525006e-289	1.852295964536e-235	1.326735976235e-191	1.035444044990e-155
2.877000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.325634185360e-290	1.054948751636e-235	8.185737053176e-192	6.837460276434e-156
2.878000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.828525680858e-290	6.006554767958e-236	5.049126477208e-192	4.513969354069e-156
2.879000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.499250124490e-290	3.418948955853e-236	3.113578968033e-192	2.979325850723e-156
2.880000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.293194670087e-290	1.945507410164e-236	1.919502561324e-192	1.965952461689e-156
2.881000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.689244901786e-291	1.106741661308e-236	1.183048863235e-192	1.296951177412e-156
2.882000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.458989895835e-291	6.294086751022e-237	7.289568893545e-193	8.554011938382e-157
2.883000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.788053451001e-291	3.578428031855e-237	4.490411926461e-193	5.640423130423e-157
2.884000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.239973118478e-292	2.033878225511e-237	2.765385594577e-193	3.718340237549e-157
2.885000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.773313129551e-292	1.155661654033e-237	1.702591203710e-193	2.450655000689e-157
2.886000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.465063715102e-292	6.564619468314e-238	1.047973377527e-193	1.614770604298e-157
2.887000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.272610141562e-292	3.727876414849e-238	6.448746281448e-194	1.063739048416e-157
2.888000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.567825679067e-293	2.116345422255e-238	3.967212890892e-194	7.005755518177e-158
2.889000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.388495097490e-293	1.201115293296e-238	2.439949838928e-194	4.612861994363e-158
2.890000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.747636524608e-293	6.814844287197e-239	1.500242503606e-194	3.036557816336e-158
2.891000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.010613683928e-294	3.865451906761e-239	9.222044388061e-195	1.998426849175e-158
2.892000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.644261176160e-294	2.191884715290e-239	5.667325107680e-195	1.314893461493e-158
2.893000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.392973593033e-294	1.242533878687e-239	3.481883379102e-195	8.649449835882e-159
2.894000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.232588706104e-294	7.041608354984e-240	2.138629192568e-195	5.688293691132e-159
2.895000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.346838811134e-295	3.989409255216e-240	1.313233449356e-195	3.739996078726e-159
2.896000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.267049843140e-295	2.259531561652e-240	8.061828537321e-196	2.458418927983e-159
2.897000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.681175523667e-295	1.279385222160e-240	4.947779692979e-196	1.615608925235e-159
2.898000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.648272459762e-296	7.241980394244e-241	3.035794194346e-196	1.061480951295e-159
2.899000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.447384468817e-296	4.098136845256e-241	1.862170635542e-196	6.972423770346e-160
2.900000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.286330413553e-296	2.318401582924e-241	1.141962381287e-196	4.578792399076e-160
2.901000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.174984989996e-296	1.311184992604e-241	7.001148616557e-197	3.006171410046e-160
2.902000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.036492294573e-297	7.413313593045e-242	4.291132962321e-197	1.973204674716e-160
2.903000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.100244810877e-297	4.190191489958e-242	2.629419152269e-197	1.294869912509e-160
2.904000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.591718759096e-297	2.367709769083e-242	1.610767461454e-197	8.495241950490e-161
2.905000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.169503944417e-298	1.337507291799e-242	9.864862804332e-198	5.572126580251e-161
2.906000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.191640671624e-298	7.553303709486e-243	6.039965069239e-198	3.653943295339e-161
2.907000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.149965105722e-298	4.264330272682e-243	3.697115172505e-198	2.395511398447e-161
2.908000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.102396393255e-298	2.406787882072e-243	2.262438113991e-198	1.570110755413e-161
2.909000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.650711864916e-299	1.357994139522e-243	1.384125955344e-198	1.028863934875e-161
2.910000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.895526531073e-299	7.660040610007e-244	8.465637978082e-199	6.740330750112e-162
